ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_d,typ_name_f,typ_name_i,TYPE_2,origin,LEVEL_DB,descriptio,descript_1,descript_2,descript_3,remark,n,distance,feature_x,feature_y,nearest_x,nearest_y
"252","1.5","260","4240","8180",Hartriegelstrasse 1,Buelach,Zurich,Switzerland,"0","102282289","1, Hartriegelstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.5207413,8.533131353133777",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.009008569296408,8.533131353133777,47.520741299999997,8.526500939485285,47.514642780866794
"253","1.5","130","3790","8180",Sandstrasse 1,Buelach,Zurich,Switzerland,"0","962375866","1, Sandstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.525939699999995,8.534746640028903",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.013673684858309,8.534746640028905,47.525939699999995,8.524479678161933,47.516908689445991
"255","1.5","120","3990",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"256",,,"14","8180",Solibodenstrasse 27,Buelach,Zurich,Switzerland,"0","11367190","Solibodenstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.5262106,8.5414995",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.018872157312628,8.541499500000000,47.526210599999999,8.527461210860839,47.513597719295021
"257",,,"150","8180",Im Nippel 1,Buelach,Zurich,Switzerland,"0","102282224","1, Im Nippel, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.51839715,8.532909243951284",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.007260203930439,8.532909243951284,47.518397149999998,8.527508650882012,47.513544917976311
"258","1","190","4770","8180",Ackerstrasse 9,Buelach,Zurich,Switzerland,"0","581954422","9, Ackerstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.50919225,8.542397049978563",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.007866179532717,8.542397049978565,47.509192249999998,8.536869322813976,47.503595732079461
"259",,,"200","8180",Zuerichstrasse 56,Buelach,Zurich,Switzerland,"0","102270640","56, Zürichstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.51118805,8.54355355",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.010098819529954,8.543553550000000,47.511188050000001,8.536456900500228,47.504003085019157
"261","1.5","18","3070",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"262","1.5","10","2290","8180",Bahnhofstrasse 12,Buelach,Zurich,Switzerland,"0","2150869747","Waffen AG, 12, Bahnhofstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",shop,hardware,"47.5197751,8.5403333",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.013690558150840,8.540333300000000,47.519775099999997,8.530227253335241,47.510539343220437
"263","1.5",,"2390","8180",Bahnhofstrasse 48,Buelach,Zurich,Switzerland,"0","4045806089","Kessler, 48, Bahnhofstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",shop,electronics,"47.5221938,8.5391979",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.014475524531122,8.539197900000000,47.522193799999997,8.528430100885007,47.512519332951619
"264","1.5","12","2300","8180",Kaffeestrasse 20,Buelach,Zurich,Switzerland,"0","4249194311","20, Kaffeestrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.5118143,8.5385662",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.006985915008923,8.538566200000000,47.511814299999998,8.533479349549339,47.507026089373419
"265","1.5","130","2700","8180",Leeweg 4,Buelach,Zurich,Switzerland,"0","11362528","Leeweg, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.5131545,8.5301034",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.001669230068945,8.530103400000000,47.513154499999999,8.528861347478998,47.512039316356763
"266","1.5","20","2760","8180",Riedweg 5,Buelach,Zurich,Switzerland,"0","4313477644","5, Riedweg, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.5134978,8.5403353",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.009427985904479,8.540335300000002,47.513497800000003,8.533470235898044,47.507035771441487
"267","1.5","13","3060","8180",Glasistrasse 4,Buelach,Zurich,Switzerland,"0","962375865","4, Glasistrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.52628285,8.535571499076553",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.014519673908033,8.535571499076553,47.526282850000001,8.524669321654786,47.516693092033307
"268",,,"180","8180",Neukirchhofweg 6/8/10,Buelach,Zurich,Switzerland,"0","37760554","Neukirchhofweg, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",highway,tertiary,"47.5131029,8.5237208",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000681190578312,8.523720800000000,47.513102900000000,8.523230253572082,47.512630263981443
"269",,"3","1040",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"270","1.5","14","2220","8303",Richterwis 14,Bassersdorf,Zurich,Switzerland,"0","87241913","14, Richterwis, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.445406,8.616317893743316",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.001294088980711,8.616317893743316,47.445405999999998,8.616431600535886,47.446695083804613
"271","1","10","2310","8303",Puentweg 2,Bassersdorf,Zurich,Switzerland,"0","431277818","2, Püntweg, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.44409575,8.62331760961516",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.002806147681086,8.623317609615160,47.444095750000002,8.622876606812570,47.446867027924746
"272","1.5","17","2760","8303",Gerlisbergstrasse 50,Bassersdorf,Zurich,Switzerland,"0","46608545","50, Gerlisbergstrasse, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.4486285,8.623224827326109",150,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"58",,,,,,"1",0.000645218621099,8.623224827326110,47.448628499999998,8.623230042046664,47.449273697547810
"273","1.5","19","3050","8303",Chruezacherstrasse 20,Bassersdorf,Zurich,Switzerland,"0","88362182","20, Chrüzacherstrasse, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.43876395,8.62842360796953",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.005598780770276,8.628423607969530,47.438763950000002,8.623175447326551,47.436813781807494
"274","1.5","190","4850","8303",Im Baechli 18,Bassersdorf,Zurich,Switzerland,"0","431494405","18, Im Bächli, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.43705635,8.63815378009684",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.000029803836857,8.638153780096840,47.437056349999999,8.638133936143822,47.437078587046123
"275","1.5","120","3190","8303",Bahnhofstrasse 10,Bassersdorf,Zurich,Switzerland,"0","47481020","10, Bahnhofstrasse, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.44246165,8.627341174758975",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.004939728482717,8.627341174758977,47.442461649999998,8.626937847005372,47.447384885136181
"276","1.5","120","2950",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"277","1.5","18","3500","8303",Im Steinacher 1,Bassersdorf,Zurich,Switzerland,"0","1228037601","Im Steinacher, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4318969,8.6426479",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.006421170993304,8.642647900000000,47.431896899999998,8.640630717631124,47.437992998114034
"278","1.5","19","3620","8303",Im Steinacher 3,Bassersdorf,Zurich,Switzerland,"0","1228037601","Im Steinacher, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4318969,8.6426479",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.006421170993304,8.642647900000000,47.431896899999998,8.640630717631124,47.437992998114034
"279","1.5","120","4300","8303",Im Steinacher 1,Bassersdorf,Zurich,Switzerland,"0","1228037601","Im Steinacher, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4318969,8.6426479",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.006421170993304,8.642647900000000,47.431896899999998,8.640630717631124,47.437992998114034
"280","1.5","20","3750","8303",Bassersdorferstrasse 20,Bassersdorf,Zurich,Switzerland,"0","187714241","20, Bassersdorferstrasse, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.430474649999994,8.641878992279924",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.007352977775133,8.641878992279924,47.430474649999994,8.636734971037280,47.435728727237418
"281","1.5","120","4180","8303",Im Steinacher 3,Bassersdorf,Zurich,Switzerland,"0","1228037601","Im Steinacher, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.4318969,8.6426479",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.006421170993304,8.642647900000000,47.431896899999998,8.640630717631124,47.437992998114034
"282","1.5",,"2220","8303",Hubring 57,Bassersdorf,Zurich,Switzerland,"0","188072271","57, Hubring, Baltenswil, Bassersdorf, Bezirk Bülach, Zürich, 8303, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4442868,8.63430586197227",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.003693474915064,8.634305861972273,47.444286800000000,8.633917327453648,47.447959782150249
